Year,Quarter,Origin,Commodity,Tons
2011,1,MEXICO-CALIFORNIA,Garbanzo Beans (Chick Peas),126.756
2011,1,MEXICO-CALIFORNIA,Honeydews,116.211
2011,1,MEXICO-CALIFORNIA,Bitter Melon,110.034
2011,1,MEXICO-CALIFORNIA,"Squash, Zucchini",107.0655
2011,1,MEXICO-CALIFORNIA,Dates,87.94
2011,1,MEXICO-CALIFORNIA,Verdolaga,71.945
2011,1,MEXICO-CALIFORNIA,"Onions, Dry",60.761
2011,1,MEXICO-CALIFORNIA,Epasote (Epazote),55.776
2011,1,MEXICO-CALIFORNIA,Thyme,53.762
2011,1,MEXICO-CALIFORNIA,Oregano,49.73
2011,1,MEXICO-CALIFORNIA,Sage,48.7755
2011,1,MEXICO-CALIFORNIA,Beans,48.465
2011,1,MEXICO-CALIFORNIA,Plantains,47.332
2011,1,MEXICO-CALIFORNIA,Rosemary,45.4625
2011,1,MEXICO-CALIFORNIA,"Greens, Huauzontle",42.882
2011,1,MEXICO-CALIFORNIA,Pumpkins,41.91
2011,1,MEXICO-CALIFORNIA,Turnips,41.5255
2011,1,MEXICO-CALIFORNIA,"Greens, Swiss Chard",41.405
2011,1,MEXICO-CALIFORNIA,Guava,39.739
2011,1,MEXICO-CALIFORNIA,"Greens, Collard",37.0995
2011,1,MEXICO-CALIFORNIA,"Greens, Mustard",28.668
2011,1,MEXICO-CALIFORNIA,Tarragon,22.3265
2011,1,MEXICO-CALIFORNIA,Salicornia (Sea Bean),21.1505
2011,1,MEXICO-CALIFORNIA,Dau Mue (Pea Tips),19.1835
2011,1,MEXICO-CALIFORNIA,Yuca (Cassava),16.366
2011,1,MEXICO-CALIFORNIA,Papalo,15.3585
2011,1,MEXICO-CALIFORNIA,Sugarcane,12.9425
2011,1,MEXICO-CALIFORNIA,Pepicha,12.8275
2011,1,MEXICO-CALIFORNIA,Marjoram,9.517
2011,1,MEXICO-CALIFORNIA,"Lettuce, Other",9.3605
2011,1,MEXICO-CALIFORNIA,"Lettuce, Mizuna",7.9165
2011,1,MEXICO-CALIFORNIA,Garlic,6.2355
2011,1,MEXICO-CALIFORNIA,Cantaloupes,5.2305
2011,1,MEXICO-CALIFORNIA,"Beans, Lima",3.7125
2011,1,MEXICO-CALIFORNIA,Opo (Long Squash),2.993
2011,1,MEXICO-CALIFORNIA,Radicchio,2.904
2011,1,MEXICO-CALIFORNIA,Edible Flowers,2.305
2011,1,MEXICO-CALIFORNIA,Arugula,1.9415
2011,1,MEXICO-CALIFORNIA,Maguey (Agave) Leaves,1.661
2011,1,MEXICO-CALIFORNIA,"Greens, Kohlrabi",1.386
2011,1,MEXICO-CALIFORNIA,Dry Eschallot,0.7545
2011,1,MEXICO-CALIFORNIA,Grapes,0.174
2011,1,MEXICO-NEW MEXICO,ORIGIN TOTAL,8015.641
2011,1,MEXICO-NEW MEXICO,"Peppers, Other",7914.441
2011,1,MEXICO-NEW MEXICO,Tomatillos,101.2
2011,1,MEXICO-TEXAS,ORIGIN TOTAL,879067.0675
2011,1,MEXICO-TEXAS,"Onions, Dry",108731.479
2011,1,MEXICO-TEXAS,Avocados,99925.583
2011,1,MEXICO-TEXAS,Tomatoes,81242.3355
2011,1,MEXICO-TEXAS,Watermelons,79620.013
2011,1,MEXICO-TEXAS,Limes,62098.699
2011,1,MEXICO-TEXAS,Cucumbers,51651.3195
2011,1,MEXICO-TEXAS,Broccoli,49369.5345
2011,1,MEXICO-TEXAS,"Lettuce, Iceberg",37109.215
2011,1,MEXICO-TEXAS,"Peppers, Other",30907.6775
2011,1,MEXICO-TEXAS,"Tomatoes, Plum Type",28264.709
2011,1,MEXICO-TEXAS,Mangoes,22065.369
2011,1,MEXICO-TEXAS,Strawberries,20428.395
2011,1,MEXICO-TEXAS,"Peppers, Bell Type",20263.825
2011,1,MEXICO-TEXAS,Papaya,17258.583
2011,1,MEXICO-TEXAS,Pineapples,15911.7135
2011,1,MEXICO-TEXAS,Tomatillos,12993.7385
2011,1,MEXICO-TEXAS,Blackberries,10653.3465
2011,1,MEXICO-TEXAS,Bananas,9128.254
2011,1,MEXICO-TEXAS,"Lettuce, Romaine",8420.946
2011,1,MEXICO-TEXAS,Chinese Cabbage,8309.7945
2011,1,MEXICO-TEXAS,Celery,8218.138
2011,1,MEXICO-TEXAS,"Beans, Round Green Type",8088.0545
2011,1,MEXICO-TEXAS,Carrots,7161.744
2011,1,MEXICO-TEXAS,Cilantro,7063.0785
2011,1,MEXICO-TEXAS,Squash,6433.171
2011,1,MEXICO-TEXAS,"Lettuce, Other",5128.0915
2011,1,MEXICO-TEXAS,Cactus Leaf (Nopales),5039.5155
2011,1,MEXICO-TEXAS,Cabbage,4290.052
2011,1,MEXICO-TEXAS,"Tomatoes, Cherry",4257.188
2011,1,MEXICO-TEXAS,"Onions, Green",4233.112
2011,1,MEXICO-TEXAS,Jicama,3955.263
2011,1,MEXICO-TEXAS,Chayote,3552.5965
2011,1,MEXICO-TEXAS,Raspberries,3186.2755
2011,1,MEXICO-TEXAS,Taro,3138.6245
2011,1,MEXICO-TEXAS,Honeydews,2615.8205
2011,1,MEXICO-TEXAS,"Corn, Sweet",2591.192
2011,1,MEXICO-TEXAS,Okra,1929.3905
2011,1,MEXICO-TEXAS,Radishes,1732.6605
2011,1,MEXICO-TEXAS,"Beans, Green",1692.6075
2011,1,MEXICO-TEXAS,Cauliflower,1614.4335
2011,1,MEXICO-TEXAS,Gai Lan,1197.1485
2011,1,MEXICO-TEXAS,Aloe Leaves,1181.8395
2011,1,MEXICO-TEXAS,Coconuts,1086.964
2011,1,MEXICO-TEXAS,"Tomatoes, Grape Type",1053.5795
2011,1,MEXICO-TEXAS,Spinach,907.363
2011,1,MEXICO-TEXAS,Guava,872.4475
2011,1,MEXICO-TEXAS,Mushrooms,790.362
2011,1,MEXICO-TEXAS,"Greens, Mustard",787.1705
2011,1,MEXICO-TEXAS,Tangerines,746.1465
2011,1,MEXICO-TEXAS,"Lettuce, Boston",584.022
2011,1,MEXICO-TEXAS,Dau Mue (Pea Tips),536.8265
2011,1,MEXICO-TEXAS,Eggplant,535.9685
2011,1,MEXICO-TEXAS,"Lettuce, Green Leaf",528.3375
2011,1,MEXICO-TEXAS,Banana Leaves,462.428
2011,1,MEXICO-TEXAS,Bok Choy,454.288
2011,1,MEXICO-TEXAS,Chives,452.863
2011,1,MEXICO-TEXAS,Garbanzo Beans (Chick Peas),409.2475
2011,1,MEXICO-TEXAS,Lemons,377.077
2011,1,MEXICO-TEXAS,Epasote (Epazote),372.1865
2011,1,MEXICO-TEXAS,Plantains,372.108
2011,1,MEXICO-TEXAS,Parsley,343.096
2011,1,MEXICO-TEXAS,"Peas, Snow",340.2545
2011,1,MEXICO-TEXAS,Cactus Pears,333.8905
2011,1,MEXICO-TEXAS,Verdolaga,321.882
2011,1,MEXICO-TEXAS,Daikon,310.365
2011,1,MEXICO-TEXAS,Blueberries,261.3595
2011,1,MEXICO-TEXAS,Jackfruit,227.57
2011,1,MEXICO-TEXAS,Yu Choy,208.64
2011,1,MEXICO-TEXAS,Tepeguaje (Guaje),198.4855
2011,1,MEXICO-TEXAS,Tamarind,195.6185
2011,1,MEXICO-TEXAS,"Beans, Fava",162.85
2011,1,MEXICO-TEXAS,Maguey (Agave) Leaves,123.397
2011,1,MEXICO-TEXAS,Pumpkins,119.37
2011,1,MEXICO-TEXAS,Mint,118.4205
2011,1,MEXICO-TEXAS,Asparagus,118.2605
2011,1,MEXICO-TEXAS,"Greens, Kohlrabi",116.482
2011,1,MEXICO-TEXAS,"Peas, Green",109.378
2011,1,MEXICO-TEXAS,Radicchio,104.8475
2011,1,MEXICO-TEXAS,Long Beans,100.5885
2011,1,MEXICO-TEXAS,Beets,96.117
2011,1,MEXICO-TEXAS,Oranges,93.5155
2011,1,MEXICO-TEXAS,Opo (Long Squash),91.2175
2011,1,MEXICO-TEXAS,"Greens, Huauzontle",85.561
2011,1,MEXICO-TEXAS,Garlic,85.1905
2011,1,MEXICO-TEXAS,Pepicha,79.495
2011,1,MEXICO-TEXAS,Hoja Santa (Pepperleaf),79.104
2011,1,MEXICO-TEXAS,Bitter Melon,75.4765
2011,1,MEXICO-TEXAS,Brussels Sprouts,74.349
2011,1,MEXICO-TEXAS,Papalo,73.475
2011,1,MEXICO-TEXAS,Banana Flowers,67.546
2011,1,MEXICO-TEXAS,"Greens, Lamb's Quarters (Quilete)",49.1935
2011,1,MEXICO-TEXAS,"Greens, Swiss Chard",46.3055
2011,1,MEXICO-TEXAS,Grapefruit,42.218
2011,1,MEXICO-TEXAS,Donqua (Winter Melon),42.208
2011,1,MEXICO-TEXAS,"Peppers, Manzano",32.8825
2011,1,MEXICO-TEXAS,Beans,29.9695
2011,1,MEXICO-TEXAS,Chamomile,22.035
2011,1,MEXICO-TEXAS,Leeks,21.0835
2011,1,MEXICO-TEXAS,Sinqua (Angled/Ridged Luffa),17.5915
2011,1,MEXICO-TEXAS,Chrysanthemum Leaves (Tung Ho),11.002
2011,1,MEXICO-TEXAS,Artichokes,10.637
2011,1,MEXICO-TEXAS,"Squash, Zucchini",6.4945
2011,1,MEXICO-TEXAS,Ginger Root,5.9215
2011,1,MEXICO-TEXAS,Jerusalem Artichokes,5.709
2011,1,MEXICO-TEXAS,Bean Sprouts,5.398
2011,1,MEXICO-TEXAS,Perilla,4.689
2011,1,MEXICO-TEXAS,Mixed And Misc Melons,2.2175
2011,1,MEXICO-TEXAS,"Greens, Kale",2.1485
2011,1,MEXICO-TEXAS,Basil,1.8985
2011,1,MEXICO-TEXAS,Thyme,1.703
2011,1,MEXICO-TEXAS,Bay Leaves,1.603
2011,1,MEXICO-TEXAS,Endive,1.1
2011,1,MEXICO-TEXAS,Turnips,1.1
2011,1,MEXICO-TEXAS,Oregano,1.053
2011,1,MEXICO-TEXAS,Rosemary,0.709
2011,1,MEXICO-TEXAS,Dry Eschallot,0.3465
2011,1,MEXICO-TEXAS,Edible Flowers,0.119
2011,1,MEXICO-TEXAS,Cantaloupes,0.0165
2011,1,MEXICO-TOTAL,ORIGIN TOTAL,2060040.756
2011,1,MEXICO-TOTAL,Tomatoes,260017.5795
2011,1,MEXICO-TOTAL,"Tomatoes, Plum Type",183775.1135
2011,1,MEXICO-TOTAL,"Peppers, Bell Type",158952.3235
2011,1,MEXICO-TOTAL,Cucumbers,158760.121
2011,1,MEXICO-TOTAL,Watermelons,125879.653
2011,1,MEXICO-TOTAL,"Onions, Dry",108813.446
2011,1,MEXICO-TOTAL,Avocados,106277.7835
2011,1,MEXICO-TOTAL,"Peppers, Other",81242.6160000001
2011,1,MEXICO-TOTAL,Limes,71047.7325
2011,1,MEXICO-TOTAL,Squash,64054.6840000001
2011,1,MEXICO-TOTAL,Broccoli,57259.6175
2011,1,MEXICO-TOTAL,"Lettuce, Iceberg",46533.039
2011,1,MEXICO-TOTAL,Strawberries,46236.102
2011,1,MEXICO-TOTAL,Asparagus,45569.136
2011,1,MEXICO-TOTAL,"Onions, Green",38774.7525
2011,1,MEXICO-TOTAL,Papaya,31431.8055
2011,1,MEXICO-TOTAL,Tomatillos,29639.2605
2011,1,MEXICO-TOTAL,Mangoes,29501.4275
2011,1,MEXICO-TOTAL,"Corn, Sweet",29071.6735
2011,1,MEXICO-TOTAL,Celery,23202.1545
2011,1,MEXICO-TOTAL,"Squash, Zucchini",17990.499
2011,1,MEXICO-TOTAL,"Beans, Round Green Type",17694.0255
2011,1,MEXICO-TOTAL,Bananas,17173.735
2011,1,MEXICO-TOTAL,Pineapples,16299.824
2011,1,MEXICO-TOTAL,Eggplant,15385.2545
2011,1,MEXICO-TOTAL,Cilantro,14926.268
2011,1,MEXICO-TOTAL,"Tomatoes, Grape Type",14791.9485
2011,1,MEXICO-TOTAL,Blackberries,13317.9595
2011,1,MEXICO-TOTAL,Honeydews,13149.045
2011,1,MEXICO-TOTAL,Jicama,12850.898
2011,1,MEXICO-TOTAL,Cactus Leaf (Nopales),12703.3765
2011,1,MEXICO-TOTAL,Carrots,12029.92
2011,1,MEXICO-TOTAL,"Tomatoes, Cherry",11381.5785
2011,1,MEXICO-TOTAL,Chinese Cabbage,11011.253
2011,1,MEXICO-TOTAL,Radishes,9688.7235
2011,1,MEXICO-TOTAL,Cabbage,9466.732
2011,1,MEXICO-TOTAL,"Squash, Yellow Straightneck",9266.6195
2011,1,MEXICO-TOTAL,"Lettuce, Romaine",8861.689
2011,1,MEXICO-TOTAL,Chayote,8805.0115
2011,1,MEXICO-TOTAL,Brussels Sprouts,7934.0755
2011,1,MEXICO-TOTAL,Bok Choy,7882.163
2011,1,MEXICO-TOTAL,"Lettuce, Other",5137.452
2011,1,MEXICO-TOTAL,Raspberries,5016.732
2011,1,MEXICO-TOTAL,Oranges,4954.4855
2011,1,MEXICO-TOTAL,"Peppers, Jalapeno",4291.5695
2011,1,MEXICO-TOTAL,Spinach,4207.043
2011,1,MEXICO-TOTAL,"Peas, Green",3907.37
2011,1,MEXICO-TOTAL,Taro,3738.589
2011,1,MEXICO-TOTAL,"Squash, Grey",3625.718
2011,1,MEXICO-TOTAL,Parsley,3466.17399999999
2011,1,MEXICO-TOTAL,Coconuts,3279.9345
2011,1,MEXICO-TOTAL,Leeks,3220.007
2011,1,MEXICO-TOTAL,"Squash, Butternut",3050.4345
2011,1,MEXICO-TOTAL,Cauliflower,2572.0325
2011,1,MEXICO-TOTAL,"Squash, Kabocha",2550.0985
2011,1,MEXICO-TOTAL,"Beans, Green",2543.974
2011,1,MEXICO-TOTAL,Gai Lan,2492.331
2011,1,MEXICO-TOTAL,Beets,2412.5245
2011,1,MEXICO-TOTAL,"Squash, Acorn",1973.3835
2011,1,MEXICO-TOTAL,"Squash, Spaghetti",1953.9525
2011,1,MEXICO-TOTAL,Long Beans,1951.157
2011,1,MEXICO-TOTAL,Okra,1929.3905
2011,1,MEXICO-TOTAL,Radicchio,1822.7505
2011,1,MEXICO-TOTAL,"Greens, Kale",1621.344
2011,1,MEXICO-TOTAL,Moqua (Fuzzy Squash),1587.253
2011,1,MEXICO-TOTAL,Bitter Melon,1382.0005
2011,1,MEXICO-TOTAL,Tangerines,1309.1865
2011,1,MEXICO-TOTAL,Artichokes,1258.96
2011,1,MEXICO-TOTAL,Aloe Leaves,1181.8395
2011,1,MEXICO-TOTAL,"Peas, Snow",1161.106
2011,1,MEXICO-TOTAL,Gai Choy (Chinese Mustard),1065.6165
2011,1,MEXICO-TOTAL,Chives,1024.299
2011,1,MEXICO-TOTAL,Basil,1020.679
2011,1,MEXICO-TOTAL,Yu Choy,967.27
2011,1,MEXICO-TOTAL,Guava,912.1865
2011,1,MEXICO-TOTAL,Garbanzo Beans (Chick Peas),824.572
2011,1,MEXICO-TOTAL,"Greens, Mustard",815.8385
2011,1,MEXICO-TOTAL,Mushrooms,790.362
2011,1,MEXICO-TOTAL,Sinqua (Angled/Ridged Luffa),757.1975
2011,1,MEXICO-TOTAL,Jackfruit,746.1815
2011,1,MEXICO-TOTAL,Banana Leaves,709.3975
2011,1,MEXICO-TOTAL,Opo (Long Squash),705.471
2011,1,MEXICO-TOTAL,Dau Mue (Pea Tips),647.5245
2011,1,MEXICO-TOTAL,"Peppers, Poblano",631.7245
2011,1,MEXICO-TOTAL,"Lettuce, Boston",584.022
2011,1,MEXICO-TOTAL,"Lettuce, Green Leaf",528.3375
2011,1,MEXICO-TOTAL,Blueberries,486.7035
2011,1,MEXICO-TOTAL,"Beans, Fava",469.9895
2011,1,MEXICO-TOTAL,Cactus Pears,467.9895
2011,1,MEXICO-TOTAL,"Greens, Swiss Chard",464.6585
2011,1,MEXICO-TOTAL,Epasote (Epazote),427.9625
2011,1,MEXICO-TOTAL,Plantains,419.44
2011,1,MEXICO-TOTAL,Verdolaga,393.827
2011,1,MEXICO-TOTAL,Lemons,377.077
2011,1,MEXICO-TOTAL,"Squash, Banana",376.7865
2011,1,MEXICO-TOTAL,"Peppers, Serrano",370.811
2011,1,MEXICO-TOTAL,Dates,366.275
2011,1,MEXICO-TOTAL,Tepeguaje (Guaje),341.0735
2011,1,MEXICO-TOTAL,Banana Flowers,335.99
2011,1,MEXICO-TOTAL,Daikon,310.365
2011,1,MEXICO-TOTAL,Mint,257.066
2011,1,MEXICO-TOTAL,"Peppers, Anaheim",206.2535
2011,1,MEXICO-TOTAL,Tamarind,195.6185
2011,1,MEXICO-TOTAL,Dill,188.769
2011,1,MEXICO-TOTAL,Tangelos,171.23
2011,1,MEXICO-TOTAL,Pumpkins,161.3195
2011,1,MEXICO-TOTAL,Grapefruit,156.9365
2011,1,MEXICO-TOTAL,Donqua (Winter Melon),151.8
2011,1,MEXICO-TOTAL,Mixed And Misc Melons,131.0595
2011,1,MEXICO-TOTAL,"Greens, Huauzontle",128.443
2011,1,MEXICO-TOTAL,Maguey (Agave) Leaves,125.058
2011,1,MEXICO-TOTAL,"Greens, Kohlrabi",122.705
2011,1,MEXICO-TOTAL,"Lettuce, Mizuna",109.7505
2011,1,MEXICO-TOTAL,"Peas, English",95.223
2011,1,MEXICO-TOTAL,Garlic,92.624
2011,1,MEXICO-TOTAL,Pepicha,92.3225
2011,1,MEXICO-TOTAL,Papalo,88.8335
2011,1,MEXICO-TOTAL,Hoja Santa (Pepperleaf),79.104
2011,1,MEXICO-TOTAL,Beans,78.4345
2011,1,MEXICO-TOTAL,"Peppers, Yellow Chile",76.848
2011,1,MEXICO-TOTAL,"Greens, Collard",61.8465
2011,1,MEXICO-TOTAL,Thyme,55.5315
2011,1,MEXICO-TOTAL,Oregano,50.783
2011,1,MEXICO-TOTAL,"Greens, Lamb's Quarters (Quilete)",49.1935
2011,1,MEXICO-TOTAL,Sage,48.7855
2011,1,MEXICO-TOTAL,Rosemary,46.5685
2011,1,MEXICO-TOTAL,Arugula,45.556
2011,1,MEXICO-TOTAL,"Peppers, Habanero",44.829
2011,1,MEXICO-TOTAL,Turnips,42.6255
2011,1,MEXICO-TOTAL,"Peppers, Manzano",32.8825
2011,1,MEXICO-TOTAL,"Peppers, Thai Chili Hots",27.9105
2011,1,MEXICO-TOTAL,"Beans, Wax Type",23.3195
2011,1,MEXICO-TOTAL,Tarragon,22.4015
2011,1,MEXICO-TOTAL,Chamomile,22.035
2011,1,MEXICO-TOTAL,Salicornia (Sea Bean),21.1505
2011,1,MEXICO-TOTAL,Yuca (Cassava),16.366
2011,1,MEXICO-TOTAL,Endive,14.9635
2011,1,MEXICO-TOTAL,"Peppers, Pasilla",13.795
2011,1,MEXICO-TOTAL,Sugarcane,12.9425
2011,1,MEXICO-TOTAL,"Beans, Lima",11.566
2011,1,MEXICO-TOTAL,Chrysanthemum Leaves (Tung Ho),11.002
2011,1,MEXICO-TOTAL,"Peppers, Fresno",10.4095
2011,1,MEXICO-TOTAL,Marjoram,9.517
2011,1,MEXICO-TOTAL,"Peas, Sugar Snap",7.338
2011,1,MEXICO-TOTAL,Ginger Root,5.9215
2011,1,MEXICO-TOTAL,Jerusalem Artichokes,5.709
2011,1,MEXICO-TOTAL,Bean Sprouts,5.398
2011,1,MEXICO-TOTAL,Cantaloupes,5.247
2011,1,MEXICO-TOTAL,Perilla,4.689
2011,1,MEXICO-TOTAL,"Peppers, Hungarian Wax",3.418
2011,1,MEXICO-TOTAL,Edible Flowers,2.424
2011,1,MEXICO-TOTAL,Bay Leaves,1.603
2011,1,MEXICO-TOTAL,"Peas, Sugar",1.5475
2011,1,MEXICO-TOTAL,Chinese Celery,1.123
2011,1,MEXICO-TOTAL,Dry Eschallot,1.101
2011,1,MEXICO-TOTAL,Loganberries,0.6435
2011,1,MEXICO-TOTAL,Grapes,0.174
2011,1,MID-ATLANTIC,ORIGIN TOTAL,13257.721
2011,1,MID-ATLANTIC,Apples,13257.721
2011,1,NEW YORK,ORIGIN TOTAL,96039.98
2011,1,NEW YORK,Apples,48509.98
2011,1,NEW YORK,"Onions, Dry",28635
2011,1,NEW YORK,Cabbage,17965
2011,1,NEW YORK,Potatoes,930
2011,1,OTHER,ORIGIN TOTAL,356879.1155
2011,1,OTHER,Potatoes,160706.4
2011,1,OTHER,"Onions, Processed",87996.625
2011,1,OTHER,"Onions, Dry",47222.05
2011,1,OTHER,Tomatoes,37887.8005
2011,1,OTHER,Sweet Potatoes,19365.7
2011,1,OTHER,Apples,3700.54
2011,1,PNW,ORIGIN TOTAL,1235877.792
2011,1,PNW,Potatoes,453912.15
2011,1,PNW,Apples,428320.1195
2011,1,PNW,"Onions, Dry",264711.565
2011,1,PNW,Pears,88860.96
2011,1,PNW,Rhubarb,72.9975
2011,1,SOUTHEAST,ORIGIN TOTAL,78747.62
2011,1,SOUTHEAST,Sweet Potatoes,57748.54
2011,1,SOUTHEAST,Greens,13234.4375
2011,1,SOUTHEAST,Cabbage,2002.5
2011,1,SOUTHEAST,"Greens, Collard",1959.5875
2011,1,SOUTHEAST,Broccoli,1091.925
2011,1,SOUTHEAST,"Onions, Green",980.33
2011,1,SOUTHEAST,"Greens, Turnip Tops",614.675
2011,1,SOUTHEAST,"Greens, Kale",572.6
2011,1,SOUTHEAST,"Greens, Mustard",543.025
2011,1,TEXAS,ORIGIN TOTAL,178520.684
2011,1,TEXAS,Grapefruit,58244.983
2011,1,TEXAS,Cabbage,56487.802
2011,1,TEXAS,Oranges,32408.733
2011,1,TEXAS,"Onions, Dry",12728.3
2011,1,TEXAS,Potatoes,7163.65
2011,1,TEXAS,Beets,2177.367
2011,1,TEXAS,Cilantro,1744.7455
2011,1,TEXAS,Parsley,1723.702
2011,1,TEXAS,"Greens, Collard",804.069
2011,1,TEXAS,"Greens, Kale",755.231
2011,1,TEXAS,"Greens, Swiss Chard",659.901
2011,1,TEXAS,"Greens, Turnip Tops",537.627
2011,1,TEXAS,"Greens, Mustard",508.9295
2011,1,TEXAS,"Greens, Dandelion",430.2145
2011,1,TEXAS,Dill,318.8545
2011,1,TEXAS,Daikon,272.54
2011,1,TEXAS,Spinach,263.505
2011,1,TEXAS,Leeks,206.9815
2011,1,TEXAS,"Greens, Kohlrabi",181.509
2011,1,TEXAS,Fenugreek (Methi),145.813
2011,1,TEXAS,Endive,135.8625
2011,1,TEXAS,Escarole,134.3125
2011,1,TEXAS,Turnips,106.005
2011,1,TEXAS,Carrots,89.713
2011,1,TEXAS,Arugula,86.2560000000001
2011,1,TEXAS,"Lettuce, Green Leaf",70.48
2011,1,TEXAS,"Onions, Green",65.1005
2011,1,TEXAS,"Lettuce, Red Leaf",28.53
2011,1,TEXAS,Radishes,14.9875
2011,1,TEXAS,"Lettuce, Frisee",11.27
2011,1,TEXAS,Mint,6.609
2011,1,TEXAS,Chinese Cabbage,2.775
2011,1,TEXAS,Broccoli,1.863
2011,1,TEXAS,"Greens, Broccoli Rabe (Rappini)",1.4875
2011,1,TEXAS,Bok Choy,0.975
2011,2,ARIZONA,ORIGIN TOTAL,276475.3005
2011,2,ARIZONA,Cantaloupes,111080.65
2011,2,ARIZONA,Watermelons,79872.3875
2011,2,ARIZONA,Potatoes,18991.95
2011,2,ARIZONA,Honeydews,15867.3375
2011,2,ARIZONA,"Lettuce, Processed",15118
2011,2,ARIZONA,"Lettuce, Iceberg",11875.45
2011,2,ARIZONA,"Onions, Dry",7766.875
2011,2,ARIZONA,"Lettuce, Romaine",6320.66
2011,2,ARIZONA,Spinach,2974.13
2011,2,ARIZONA,Mixed And Misc Melons,2081.235
2011,2,ARIZONA,Cabbage,1084.15
2011,2,ARIZONA,"Lettuce, Green Leaf",753.6
2011,2,ARIZONA,Cauliflower,731.9125
2011,2,ARIZONA,Broccoli,455.626
2011,2,ARIZONA,"Lettuce, Red Leaf",360.98
2011,2,ARIZONA,"Melon, Orange Flesh",153.21
2011,2,ARIZONA,Cilantro,110.454
2011,2,ARIZONA,"Melon, Juan Canary",97.5
2011,2,ARIZONA,"Melon, Crenshaw",88.59
2011,2,ARIZONA,"Greens, Swiss Chard",88.2625
2011,2,ARIZONA,"Melon, Galia",77.085
2011,2,ARIZONA,"Greens, Kale",76.6375
2011,2,ARIZONA,"Melon, Casaba",71.205
2011,2,ARIZONA,Celery,68.52
2011,2,ARIZONA,"Melon, Santa Claus (Piel de Sapo)",64.71
2011,2,ARIZONA,Chinese Cabbage,44.975
2011,2,ARIZONA,Escarole,43.588
2011,2,ARIZONA,"Lettuce, Boston",42.35
2011,2,ARIZONA,Parsley,38.325
2011,2,ARIZONA,Endive,34.357
2011,2,ARIZONA,Bok Choy,22.33
2011,2,ARIZONA,"Lettuce, Frisee",12.84
2011,2,ARIZONA,Arugula,5.418
2011,2,CALIFORNIA,ORIGIN TOTAL,2271008.2015
2011,2,CALIFORNIA,Strawberries,346116.288
2011,2,CALIFORNIA,"Lettuce, Iceberg",307040.85
2011,2,CALIFORNIA,"Lettuce, Processed",177324.5
2011,2,CALIFORNIA,"Lettuce, Romaine",174463.02
2011,2,CALIFORNIA,Celery,155849.731
2011,2,CALIFORNIA,Cantaloupes,97834.96
2011,2,CALIFORNIA,"Corn, Sweet",94587.171
2011,2,CALIFORNIA,"Onions, Dry",75465.1
2011,2,CALIFORNIA,Carrots,72841.1805
2011,2,CALIFORNIA,Watermelons,70704.2125
2011,2,CALIFORNIA,Potatoes,68484.05
2011,2,CALIFORNIA,Broccoli,68159.41
2011,2,CALIFORNIA,Avocados,57567.6305
2011,2,CALIFORNIA,"Peppers, Bell Type",53060.0245
2011,2,CALIFORNIA,Cauliflower,47256.6125
2011,2,CALIFORNIA,Peaches,47201.0125
2011,2,CALIFORNIA,Grapes,46670.904
2011,2,CALIFORNIA,Cherries,41361.561
2011,2,CALIFORNIA,Nectarines,39010.9125
2011,2,CALIFORNIA,Plums,22867.866
2011,2,CALIFORNIA,"Lettuce, Green Leaf",21654.89
2011,2,CALIFORNIA,Raspberries,21302.3975
2011,2,CALIFORNIA,Cabbage,18196.7
2011,2,CALIFORNIA,Honeydews,15804.645
2011,2,CALIFORNIA,Asparagus,15728.8755
2011,2,CALIFORNIA,Blueberries,13830.1145
2011,2,CALIFORNIA,Sweet Potatoes,13402.76
2011,2,CALIFORNIA,Artichokes,12761.465
2011,2,CALIFORNIA,Chinese Cabbage,9716.76
2011,2,CALIFORNIA,"Lettuce, Red Leaf",9611.904
2011,2,CALIFORNIA,Apricots,9382.992
2011,2,CALIFORNIA,Mixed And Misc Melons,8114.385
2011,2,CALIFORNIA,Spinach,6989.92999999999
2011,2,CALIFORNIA,Cilantro,4601.1755
2011,2,CALIFORNIA,Tomatoes,4417.4375
2011,2,CALIFORNIA,Bok Choy,4017.875
2011,2,CALIFORNIA,Parsley,2730.336
2011,2,CALIFORNIA,Eggplant,2658.06
2011,2,CALIFORNIA,"Lettuce, Boston",2595.4625
2011,2,CALIFORNIA,"Beans, Round Green Type",1568.925
2011,2,CALIFORNIA,Blackberries,1445.23
2011,2,CALIFORNIA,"Greens, Kale",1376.68
2011,2,CALIFORNIA,Brussels Sprouts,784.5125
2011,2,CALIFORNIA,Endive,754
2011,2,CALIFORNIA,Escarole,746.425
2011,2,CALIFORNIA,Radishes,719.668
2011,2,CALIFORNIA,Leeks,685.048
2011,2,CALIFORNIA,"Squash, Yellow Crookneck",454.965
2011,2,CALIFORNIA,"Peas, Snow",201.84
2011,2,CALIFORNIA,"Peas, Sugar Snap",195.615
2011,2,CALIFORNIA,"Squash, Zucchini",160.0935
2011,2,CALIFORNIA,"Squash, Yellow Straightneck",149.913
2011,2,CALIFORNIA,"Melon, Galia",96
2011,2,CALIFORNIA,"Tomatoes, Plum Type",89.3
2011,2,CALIFORNIA,"Onions, Green",47.815
2011,2,CALIFORNIA,"Squash, Acorn",38.6085
2011,2,CALIFORNIA,Beets,26.86
2011,2,CALIFORNIA,"Squash, Scallop",20.79
2011,2,CALIFORNIA,Apple Pears,16.5385
